LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
ZAF,GDPHRWKD,TOT,IDX2015,A,2011,90.006449,NA
ZAF,GDPHRWKD,TOT,IDX2015,A,2012,90.965195,NA
ZAF,GDPHRWKD,TOT,IDX2015,A,2013,90.95761,NA
ZAF,GDPHRWKD,TOT,IDX2015,A,2014,91.040087,NA
ZAF,GDPHRWKD,TOT,IDX2015,A,2015,100,E
ZAF,GDPHRWKD,TOT,IDX2015,A,2016,88.402928,E
ZAF,GDPHRWKD,TOT,IDX2015,A,2017,88.353917,E
ZAF,GDPHRWKD,TOT,IDX2015,A,2018,88.055105,E
ZAF,GDPHRWKD,TOT,IDX2015,A,2019,87.804265,E
ZAF,GDPHRWKD,TOT,IDX2015,A,2020,94.286931,E
ZAF,GDPHRWKD,TOT,IDX2015,A,2021,105.386619,E
EU28,GDPHRWKD,TOT,IDX2015,A,1995,75.88545,NA
EU28,GDPHRWKD,TOT,IDX2015,A,1996,76.882112,NA
EU28,GDPHRWKD,TOT,IDX2015,A,1997,78.656993,NA
EU28,GDPHRWKD,TOT,IDX2015,A,1998,80.048553,NA
EU28,GDPHRWKD,TOT,IDX2015,A,1999,81.784614,NA
EU28,GDPHRWKD,TOT,IDX2015,A,2000,84.399803,NA
EU28,GDPHRWKD,TOT,IDX2015,A,2001,86.145136,NA
EU28,GDPHRWKD,TOT,IDX2015,A,2002,87.933889,NA
EU28,GDPHRWKD,TOT,IDX2015,A,2003,89.10659,NA
EU28,GDPHRWKD,TOT,IDX2015,A,2004,90.588337,NA
EU28,GDPHRWKD,TOT,IDX2015,A,2005,91.611454,NA
EU28,GDPHRWKD,TOT,IDX2015,A,2006,93.13296,NA
EU28,GDPHRWKD,TOT,IDX2015,A,2007,94.026361,NA
EU28,GDPHRWKD,TOT,IDX2015,A,2008,93.746283,NA
EU28,GDPHRWKD,TOT,IDX2015,A,2009,92.525028,NA
EU28,GDPHRWKD,TOT,IDX2015,A,2010,95.222885,NA
EU28,GDPHRWKD,TOT,IDX2015,A,2011,96.694585,NA
EU28,GDPHRWKD,TOT,IDX2015,A,2012,97.10282,NA
EU28,GDPHRWKD,TOT,IDX2015,A,2013,97.978649,NA
EU28,GDPHRWKD,TOT,IDX2015,A,2014,98.589722,NA
EU28,GDPHRWKD,TOT,IDX2015,A,2015,100,NA
EU28,GDPHRWKD,TOT,IDX2015,A,2016,100.292359,NA
EU28,GDPHRWKD,TOT,IDX2015,A,2017,101.883035,NA
EU28,GDPHRWKD,TOT,IDX2015,A,2018,102.62527300000001,NA
EU28,GDPHRWKD,TOT,IDX2015,A,2019,103.374516,NA
OECD,GDPHRWKD,TOT,IDX2015,A,2000,83.926197,NA
OECD,GDPHRWKD,TOT,IDX2015,A,2001,85.306238,NA
OECD,GDPHRWKD,TOT,IDX2015,A,2002,86.535672,NA
OECD,GDPHRWKD,TOT,IDX2015,A,2003,88.367074,NA
OECD,GDPHRWKD,TOT,IDX2015,A,2004,90.36147,NA
OECD,GDPHRWKD,TOT,IDX2015,A,2005,91.142136,NA
OECD,GDPHRWKD,TOT,IDX2015,A,2006,92.479128,NA
OECD,GDPHRWKD,TOT,IDX2015,A,2007,93.823213,NA
OECD,GDPHRWKD,TOT,IDX2015,A,2008,94.085147,NA
OECD,GDPHRWKD,TOT,IDX2015,A,2009,93.558428,NA
OECD,GDPHRWKD,TOT,IDX2015,A,2010,95.732213,NA
OECD,GDPHRWKD,TOT,IDX2015,A,2011,96.596973,NA
OECD,GDPHRWKD,TOT,IDX2015,A,2012,97.036893,NA
OECD,GDPHRWKD,TOT,IDX2015,A,2013,98.075951,NA
OECD,GDPHRWKD,TOT,IDX2015,A,2014,98.874588,NA
OECD,GDPHRWKD,TOT,IDX2015,A,2015,100,NA
OECD,GDPHRWKD,TOT,IDX2015,A,2016,100.652861,NA
OECD,GDPHRWKD,TOT,IDX2015,A,2017,102.20924,NA
OECD,GDPHRWKD,TOT,IDX2015,A,2018,103.209327,NA
OECD,GDPHRWKD,TOT,IDX2015,A,2019,104.3496,NA
OECD,GDPHRWKD,TOT,IDX2015,A,2020,108.253089,NA
OECD,GDPHRWKD,TOT,IDX2015,A,2021,107.4581,NA
G-7,GDPHRWKD,TOT,IDX2015,A,1970,40.732286,NA
G-7,GDPHRWKD,TOT,IDX2015,A,1971,42.41814,NA
G-7,GDPHRWKD,TOT,IDX2015,A,1972,44.472601,NA
G-7,GDPHRWKD,TOT,IDX2015,A,1973,46.339439,NA
G-7,GDPHRWKD,TOT,IDX2015,A,1974,47.118576,NA
G-7,GDPHRWKD,TOT,IDX2015,A,1975,48.122223,NA
G-7,GDPHRWKD,TOT,IDX2015,A,1976,49.767974,NA
G-7,GDPHRWKD,TOT,IDX2015,A,1977,51.145471,NA
G-7,GDPHRWKD,TOT,IDX2015,A,1978,52.612585,NA
G-7,GDPHRWKD,TOT,IDX2015,A,1979,53.782204,NA
G-7,GDPHRWKD,TOT,IDX2015,A,1980,54.22623,NA
G-7,GDPHRWKD,TOT,IDX2015,A,1981,55.647063,NA
G-7,GDPHRWKD,TOT,IDX2015,A,1982,56.204297,NA
G-7,GDPHRWKD,TOT,IDX2015,A,1983,57.742109,NA
G-7,GDPHRWKD,TOT,IDX2015,A,1984,59.215208,NA
G-7,GDPHRWKD,TOT,IDX2015,A,1985,60.815184,NA
G-7,GDPHRWKD,TOT,IDX2015,A,1986,62.088857,NA
G-7,GDPHRWKD,TOT,IDX2015,A,1987,63.246549,NA
G-7,GDPHRWKD,TOT,IDX2015,A,1988,64.747401,NA
G-7,GDPHRWKD,TOT,IDX2015,A,1989,66.217399,NA
G-7,GDPHRWKD,TOT,IDX2015,A,1990,67.834285,NA
G-7,GDPHRWKD,TOT,IDX2015,A,1991,69.053351,NA
G-7,GDPHRWKD,TOT,IDX2015,A,1992,70.980758,NA
G-7,GDPHRWKD,TOT,IDX2015,A,1993,72.080217,NA
G-7,GDPHRWKD,TOT,IDX2015,A,1994,73.347254,NA
G-7,GDPHRWKD,TOT,IDX2015,A,1995,74.421322,NA
G-7,GDPHRWKD,TOT,IDX2015,A,1996,75.826153,NA
G-7,GDPHRWKD,TOT,IDX2015,A,1997,77.237295,NA
G-7,GDPHRWKD,TOT,IDX2015,A,1998,78.756589,NA
G-7,GDPHRWKD,TOT,IDX2015,A,1999,80.791104,NA
G-7,GDPHRWKD,TOT,IDX2015,A,2000,83.132274,NA
G-7,GDPHRWKD,TOT,IDX2015,A,2001,84.684411,NA
G-7,GDPHRWKD,TOT,IDX2015,A,2002,86.437869,NA
G-7,GDPHRWKD,TOT,IDX2015,A,2003,88.06827,NA
G-7,GDPHRWKD,TOT,IDX2015,A,2004,89.852139,NA
G-7,GDPHRWKD,TOT,IDX2015,A,2005,91.364049,NA
G-7,GDPHRWKD,TOT,IDX2015,A,2006,92.291127,NA
G-7,GDPHRWKD,TOT,IDX2015,A,2007,93.192444,NA
G-7,GDPHRWKD,TOT,IDX2015,A,2008,93.627036,NA
G-7,GDPHRWKD,TOT,IDX2015,A,2009,94.129517,NA
G-7,GDPHRWKD,TOT,IDX2015,A,2010,96.418919,NA
G-7,GDPHRWKD,TOT,IDX2015,A,2011,97.096865,NA
G-7,GDPHRWKD,TOT,IDX2015,A,2012,97.52849,NA
G-7,GDPHRWKD,TOT,IDX2015,A,2013,98.445212,NA
G-7,GDPHRWKD,TOT,IDX2015,A,2014,99.068509,NA
G-7,GDPHRWKD,TOT,IDX2015,A,2015,100,NA
G-7,GDPHRWKD,TOT,IDX2015,A,2016,100.347889,NA
G-7,GDPHRWKD,TOT,IDX2015,A,2017,101.540333,NA
G-7,GDPHRWKD,TOT,IDX2015,A,2018,102.365273,NA
G-7,GDPHRWKD,TOT,IDX2015,A,2019,103.428994,NA
G-7,GDPHRWKD,TOT,IDX2015,A,2020,105.847145,NA
G-7,GDPHRWKD,TOT,IDX2015,A,2021,106.37459,NA
EA19,GDPHRWKD,TOT,IDX2015,A,1995,81.111297,NA
EA19,GDPHRWKD,TOT,IDX2015,A,1996,81.998875,NA
EA19,GDPHRWKD,TOT,IDX2015,A,1997,83.529709,NA
EA19,GDPHRWKD,TOT,IDX2015,A,1998,84.392407,NA
EA19,GDPHRWKD,TOT,IDX2015,A,1999,85.564912,NA
EA19,GDPHRWKD,TOT,IDX2015,A,2000,87.611053,NA
EA19,GDPHRWKD,TOT,IDX2015,A,2001,88.930057,NA
EA19,GDPHRWKD,TOT,IDX2015,A,2002,89.680768,NA
EA19,GDPHRWKD,TOT,IDX2015,A,2003,90.125176,NA
EA19,GDPHRWKD,TOT,IDX2015,A,2004,91.210394,NA
EA19,GDPHRWKD,TOT,IDX2015,A,2005,92.029024,NA
EA19,GDPHRWKD,TOT,IDX2015,A,2006,93.34202,NA
EA19,GDPHRWKD,TOT,IDX2015,A,2007,94.198223,NA
EA19,GDPHRWKD,TOT,IDX2015,A,2008,94.005826,NA
EA19,GDPHRWKD,TOT,IDX2015,A,2009,92.988334,NA
EA19,GDPHRWKD,TOT,IDX2015,A,2010,95.288441,NA
EA19,GDPHRWKD,TOT,IDX2015,A,2011,96.721833,NA
EA19,GDPHRWKD,TOT,IDX2015,A,2012,97.296949,NA
EA19,GDPHRWKD,TOT,IDX2015,A,2013,98.196627,NA
EA19,GDPHRWKD,TOT,IDX2015,A,2014,98.923175,NA
EA19,GDPHRWKD,TOT,IDX2015,A,2015,100,NA
EA19,GDPHRWKD,TOT,IDX2015,A,2016,100.27364,NA
EA19,GDPHRWKD,TOT,IDX2015,A,2017,101.785879,NA
EA19,GDPHRWKD,TOT,IDX2015,A,2018,101.882856,NA
EA19,GDPHRWKD,TOT,IDX2015,A,2019,102.566149,NA
EA19,GDPHRWKD,TOT,IDX2015,A,2020,104.756556,NA
EA19,GDPHRWKD,TOT,IDX2015,A,2021,104.607981,NA
EA19,GDPHRWKD,TOT,IDX2015,A,2022,104.62091,NA
EU27_2020,GDPHRWKD,TOT,USD,A,1995,39.899061,NA
EU27_2020,GDPHRWKD,TOT,USD,A,1996,40.414688,NA
EU27_2020,GDPHRWKD,TOT,USD,A,1997,41.199672,NA
EU27_2020,GDPHRWKD,TOT,USD,A,1998,41.907763,NA
EU27_2020,GDPHRWKD,TOT,USD,A,1999,42.799884,NA
EU27_2020,GDPHRWKD,TOT,USD,A,2000,44.182996,NA
EU27_2020,GDPHRWKD,TOT,USD,A,2001,45.094717,NA
EU27_2020,GDPHRWKD,TOT,USD,A,2002,45.975571,NA
EU27_2020,GDPHRWKD,TOT,USD,A,2003,46.408108,NA
EU27_2020,GDPHRWKD,TOT,USD,A,2004,47.159196,NA
EU27_2020,GDPHRWKD,TOT,USD,A,2005,47.691838,NA
EU27_2020,GDPHRWKD,TOT,USD,A,2006,48.485405,NA
EU27_2020,GDPHRWKD,TOT,USD,A,2007,48.945805,NA
EU27_2020,GDPHRWKD,TOT,USD,A,2008,48.824074,NA
EU27_2020,GDPHRWKD,TOT,USD,A,2009,48.261221,NA
EU27_2020,GDPHRWKD,TOT,USD,A,2010,49.661202,NA
EU27_2020,GDPHRWKD,TOT,USD,A,2011,50.56921,NA
EU27_2020,GDPHRWKD,TOT,USD,A,2012,50.847623,NA
EU27_2020,GDPHRWKD,TOT,USD,A,2013,51.287882,NA
EU27_2020,GDPHRWKD,TOT,USD,A,2014,51.644891,NA
EU27_2020,GDPHRWKD,TOT,USD,A,2015,52.363846,NA
EU27_2020,GDPHRWKD,TOT,USD,A,2016,52.57711,NA
EU27_2020,GDPHRWKD,TOT,USD,A,2017,53.502665,NA
EU27_2020,GDPHRWKD,TOT,USD,A,2018,53.903664,NA
EU27_2020,GDPHRWKD,TOT,USD,A,2019,54.462017,NA
EU27_2020,GDPHRWKD,TOT,USD,A,2020,55.142675,NA
EU27_2020,GDPHRWKD,TOT,USD,A,2021,55.284837,NA
EU27_2020,GDPHRWKD,TOT,USD,A,2022,55.660709,NA
EU27_2020,GDPHRWKD,TOT,IDX2015,A,1995,76.195818,NA
EU27_2020,GDPHRWKD,TOT,IDX2015,A,1996,77.180518,NA
EU27_2020,GDPHRWKD,TOT,IDX2015,A,1997,78.679614,NA
EU27_2020,GDPHRWKD,TOT,IDX2015,A,1998,80.031866,NA
EU27_2020,GDPHRWKD,TOT,IDX2015,A,1999,81.735563,NA
EU27_2020,GDPHRWKD,TOT,IDX2015,A,2000,84.376911,NA
EU27_2020,GDPHRWKD,TOT,IDX2015,A,2001,86.118037,NA
EU27_2020,GDPHRWKD,TOT,IDX2015,A,2002,87.800217,NA
EU27_2020,GDPHRWKD,TOT,IDX2015,A,2003,88.62624,NA
EU27_2020,GDPHRWKD,TOT,IDX2015,A,2004,90.060603,NA
EU27_2020,GDPHRWKD,TOT,IDX2015,A,2005,91.077798,NA
EU27_2020,GDPHRWKD,TOT,IDX2015,A,2006,92.593285,NA
EU27_2020,GDPHRWKD,TOT,IDX2015,A,2007,93.472518,NA
EU27_2020,GDPHRWKD,TOT,IDX2015,A,2008,93.240045,NA
EU27_2020,GDPHRWKD,TOT,IDX2015,A,2009,92.165156,NA
EU27_2020,GDPHRWKD,TOT,IDX2015,A,2010,94.83872,NA
EU27_2020,GDPHRWKD,TOT,IDX2015,A,2011,96.572757,NA
EU27_2020,GDPHRWKD,TOT,IDX2015,A,2012,97.104446,NA
EU27_2020,GDPHRWKD,TOT,IDX2015,A,2013,97.945215,NA
EU27_2020,GDPHRWKD,TOT,IDX2015,A,2014,98.627001,NA
EU27_2020,GDPHRWKD,TOT,IDX2015,A,2015,100,NA
EU27_2020,GDPHRWKD,TOT,IDX2015,A,2016,100.407273,NA
EU27_2020,GDPHRWKD,TOT,IDX2015,A,2017,102.174818,NA
EU27_2020,GDPHRWKD,TOT,IDX2015,A,2018,102.940612,NA
EU27_2020,GDPHRWKD,TOT,IDX2015,A,2019,104.006908,NA
EU27_2020,GDPHRWKD,TOT,IDX2015,A,2020,105.30677,NA
EU27_2020,GDPHRWKD,TOT,IDX2015,A,2021,105.578259,NA
EU27_2020,GDPHRWKD,TOT,IDX2015,A,2022,106.296066,NA
COL,GDPHRWKD,TOT,USD,A,1975,8.055505,NA
COL,GDPHRWKD,TOT,USD,A,1976,8.197824,NA
COL,GDPHRWKD,TOT,USD,A,1977,8.198547,NA
COL,GDPHRWKD,TOT,USD,A,1978,8.689823,NA
COL,GDPHRWKD,TOT,USD,A,1979,8.939717,NA
COL,GDPHRWKD,TOT,USD,A,1980,9.157818,NA
COL,GDPHRWKD,TOT,USD,A,1981,9.019506,NA
COL,GDPHRWKD,TOT,USD,A,1982,9.010562,NA
COL,GDPHRWKD,TOT,USD,A,1983,9.198652,NA
COL,GDPHRWKD,TOT,USD,A,1984,9.430661,NA
COL,GDPHRWKD,TOT,USD,A,1985,9.506003,NA
COL,GDPHRWKD,TOT,USD,A,1986,9.747007,NA
COL,GDPHRWKD,TOT,USD,A,1987,9.831656,NA
COL,GDPHRWKD,TOT,USD,A,1988,9.95126,NA
COL,GDPHRWKD,TOT,USD,A,1989,9.88,NA
COL,GDPHRWKD,TOT,USD,A,1990,10.084559,NA
COL,GDPHRWKD,TOT,USD,A,1991,9.727808,NA
COL,GDPHRWKD,TOT,USD,A,1992,10.029618,NA
COL,GDPHRWKD,TOT,USD,A,1993,9.932996,NA
COL,GDPHRWKD,TOT,USD,A,1994,10.034249,NA
COL,GDPHRWKD,TOT,USD,A,1995,10.113275,NA
COL,GDPHRWKD,TOT,USD,A,1996,10.215429,NA
COL,GDPHRWKD,TOT,USD,A,1997,10.34576,NA
COL,GDPHRWKD,TOT,USD,A,1998,10.421728,NA
COL,GDPHRWKD,TOT,USD,A,1999,10.028326,NA
COL,GDPHRWKD,TOT,USD,A,2000,9.652419,NA
COL,GDPHRWKD,TOT,USD,A,2001,9.690187,NA
COL,GDPHRWKD,TOT,USD,A,2002,9.482174,NA
COL,GDPHRWKD,TOT,USD,A,2003,9.500538,NA
COL,GDPHRWKD,TOT,USD,A,2004,10.052163,NA
COL,GDPHRWKD,TOT,USD,A,2005,10.232035,NA
COL,GDPHRWKD,TOT,USD,A,2006,10.890402,NA
COL,GDPHRWKD,TOT,USD,A,2007,11.347122,NA
COL,GDPHRWKD,TOT,USD,A,2008,11.360227,NA
COL,GDPHRWKD,TOT,USD,A,2009,11.063533,NA
COL,GDPHRWKD,TOT,USD,A,2010,11.114892,NA
COL,GDPHRWKD,TOT,USD,A,2011,11.496924,NA
COL,GDPHRWKD,TOT,USD,A,2012,11.629282,NA
COL,GDPHRWKD,TOT,USD,A,2013,12.052849,NA
COL,GDPHRWKD,TOT,USD,A,2014,12.371221,NA
COL,GDPHRWKD,TOT,USD,A,2015,12.488134,NA
COL,GDPHRWKD,TOT,USD,A,2016,12.724875,NA
COL,GDPHRWKD,TOT,USD,A,2017,12.862402,NA
COL,GDPHRWKD,TOT,USD,A,2018,13.050834,NA
COL,GDPHRWKD,TOT,USD,A,2019,13.46144,NA
COL,GDPHRWKD,TOT,USD,A,2020,16.080512,NA
COL,GDPHRWKD,TOT,USD,A,2021,14.347454,NA
COL,GDPHRWKD,TOT,IDX2015,A,1975,64.505275,NA
COL,GDPHRWKD,TOT,IDX2015,A,1976,65.644908,NA
COL,GDPHRWKD,TOT,IDX2015,A,1977,65.650701,NA
COL,GDPHRWKD,TOT,IDX2015,A,1978,69.58464,NA
COL,GDPHRWKD,TOT,IDX2015,A,1979,71.585691,NA
COL,GDPHRWKD,TOT,IDX2015,A,1980,73.332155,NA
COL,GDPHRWKD,TOT,IDX2015,A,1981,72.224608,NA
COL,GDPHRWKD,TOT,IDX2015,A,1982,72.152987,NA
COL,GDPHRWKD,TOT,IDX2015,A,1983,73.659141,NA
COL,GDPHRWKD,TOT,IDX2015,A,1984,75.516978,NA
COL,GDPHRWKD,TOT,IDX2015,A,1985,76.120288,NA
COL,GDPHRWKD,TOT,IDX2015,A,1986,78.050147,NA
COL,GDPHRWKD,TOT,IDX2015,A,1987,78.727983,NA
COL,GDPHRWKD,TOT,IDX2015,A,1988,79.685727,NA
COL,GDPHRWKD,TOT,IDX2015,A,1989,79.115102,NA
COL,GDPHRWKD,TOT,IDX2015,A,1990,80.75313,NA
COL,GDPHRWKD,TOT,IDX2015,A,1991,77.896408,NA
COL,GDPHRWKD,TOT,IDX2015,A,1992,80.313182,NA
COL,GDPHRWKD,TOT,IDX2015,A,1993,79.539478,NA
COL,GDPHRWKD,TOT,IDX2015,A,1994,80.350266,NA
COL,GDPHRWKD,TOT,IDX2015,A,1995,80.983077,NA
COL,GDPHRWKD,TOT,IDX2015,A,1996,81.801086,NA
COL,GDPHRWKD,TOT,IDX2015,A,1997,82.844723,NA
COL,GDPHRWKD,TOT,IDX2015,A,1998,83.453047,NA
COL,GDPHRWKD,TOT,IDX2015,A,1999,80.30284,NA
COL,GDPHRWKD,TOT,IDX2015,A,2000,77.292724,NA
COL,GDPHRWKD,TOT,IDX2015,A,2001,77.595159,NA
COL,GDPHRWKD,TOT,IDX2015,A,2002,75.929471,NA
COL,GDPHRWKD,TOT,IDX2015,A,2003,76.076527,NA
COL,GDPHRWKD,TOT,IDX2015,A,2004,80.493718,NA
COL,GDPHRWKD,TOT,IDX2015,A,2005,81.934057,NA
COL,GDPHRWKD,TOT,IDX2015,A,2006,87.206,NA
COL,GDPHRWKD,TOT,IDX2015,A,2007,90.86323,NA
COL,GDPHRWKD,TOT,IDX2015,A,2008,90.968175,NA
COL,GDPHRWKD,TOT,IDX2015,A,2009,88.592367,NA
COL,GDPHRWKD,TOT,IDX2015,A,2010,89.003627,NA
COL,GDPHRWKD,TOT,IDX2015,A,2011,92.062785,NA
COL,GDPHRWKD,TOT,IDX2015,A,2012,93.122661,NA
COL,GDPHRWKD,TOT,IDX2015,A,2013,96.51441,NA
COL,GDPHRWKD,TOT,IDX2015,A,2014,99.063807,NA
COL,GDPHRWKD,TOT,IDX2015,A,2015,100,NA
COL,GDPHRWKD,TOT,IDX2015,A,2016,101.89573,NA
COL,GDPHRWKD,TOT,IDX2015,A,2017,102.996992,NA
COL,GDPHRWKD,TOT,IDX2015,A,2018,104.505878,NA
COL,GDPHRWKD,TOT,IDX2015,A,2019,107.793852,NA
COL,GDPHRWKD,TOT,IDX2015,A,2020,128.766334,NA
COL,GDPHRWKD,TOT,IDX2015,A,2021,114.888693,NA
