LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
FRA,MFP,TOT,IDX2015,A,1988,85.077763,
FRA,MFP,TOT,IDX2015,A,1989,87.158071,
FRA,MFP,TOT,IDX2015,A,1990,88.190766,
FRA,MFP,TOT,IDX2015,A,1991,88.187559,
FRA,MFP,TOT,IDX2015,A,1992,89.123945,
FRA,MFP,TOT,IDX2015,A,1993,88.820276,
FRA,MFP,TOT,IDX2015,A,1994,89.961457,
FRA,MFP,TOT,IDX2015,A,1995,91.349134,
FRA,MFP,TOT,IDX2015,A,1996,91.636514,
FRA,MFP,TOT,IDX2015,A,1997,92.493131,
FRA,MFP,TOT,IDX2015,A,1998,94.052376,
FRA,MFP,TOT,IDX2015,A,1999,94.757742,
FRA,MFP,TOT,IDX2015,A,2000,96.413572,
FRA,MFP,TOT,IDX2015,A,2001,97.104037,
FRA,MFP,TOT,IDX2015,A,2002,98.603546,
FRA,MFP,TOT,IDX2015,A,2003,98.472132,
FRA,MFP,TOT,IDX2015,A,2004,99.252474,
FRA,MFP,TOT,IDX2015,A,2005,99.601213,
FRA,MFP,TOT,IDX2015,A,2006,101.283614,
FRA,MFP,TOT,IDX2015,A,2007,100.633328,
FRA,MFP,TOT,IDX2015,A,2008,99.323124,
FRA,MFP,TOT,IDX2015,A,2009,97.333501,
FRA,MFP,TOT,IDX2015,A,2010,98.209132,
FRA,MFP,TOT,IDX2015,A,2011,98.944289,
FRA,MFP,TOT,IDX2015,A,2012,98.6785,
FRA,MFP,TOT,IDX2015,A,2013,99.264704,
FRA,MFP,TOT,IDX2015,A,2014,99.683416,
FRA,MFP,TOT,IDX2015,A,2015,100,
FRA,MFP,TOT,IDX2015,A,2016,99.888287,
FRA,MFP,TOT,IDX2015,A,2017,101.349432,
FRA,MFP,TOT,IDX2015,A,2018,101.424423,
FRA,MFP,TOT,IDX2015,A,2019,101.459901,
FRA,MFP,TOT,IDX2015,A,2020,99.015845,
FRA,MFP,TOT,IDX2015,A,2021,98.97692,
DEU,MFP,TOT,IDX2015,A,1985,75.039454,
DEU,MFP,TOT,IDX2015,A,1986,75.717373,
DEU,MFP,TOT,IDX2015,A,1987,76.183415,
DEU,MFP,TOT,IDX2015,A,1988,77.695502,
DEU,MFP,TOT,IDX2015,A,1989,79.759426,
DEU,MFP,TOT,IDX2015,A,1990,82.079301,
DEU,MFP,TOT,IDX2015,A,1991,84.334788,
DEU,MFP,TOT,IDX2015,A,1992,85.457674,
DEU,MFP,TOT,IDX2015,A,1993,85.830638,
DEU,MFP,TOT,IDX2015,A,1994,87.409327,
DEU,MFP,TOT,IDX2015,A,1995,88.184769,
DEU,MFP,TOT,IDX2015,A,1996,88.884634,
DEU,MFP,TOT,IDX2015,A,1997,90.307841,
DEU,MFP,TOT,IDX2015,A,1998,90.78516,
DEU,MFP,TOT,IDX2015,A,1999,91.208157,
DEU,MFP,TOT,IDX2015,A,2000,92.679151,
DEU,MFP,TOT,IDX2015,A,2001,93.9995,
DEU,MFP,TOT,IDX2015,A,2002,94.016415,
DEU,MFP,TOT,IDX2015,A,2003,93.957124,
DEU,MFP,TOT,IDX2015,A,2004,94.552709,
DEU,MFP,TOT,IDX2015,A,2005,95.404318,
DEU,MFP,TOT,IDX2015,A,2006,96.929261,
DEU,MFP,TOT,IDX2015,A,2007,97.912176,
DEU,MFP,TOT,IDX2015,A,2008,97.576574,
DEU,MFP,TOT,IDX2015,A,2009,93.608226,
DEU,MFP,TOT,IDX2015,A,2010,95.869681,
DEU,MFP,TOT,IDX2015,A,2011,98.2229,
DEU,MFP,TOT,IDX2015,A,2012,98.441264,
DEU,MFP,TOT,IDX2015,A,2013,98.624252,
DEU,MFP,TOT,IDX2015,A,2014,99.627088,
DEU,MFP,TOT,IDX2015,A,2015,100,
DEU,MFP,TOT,IDX2015,A,2016,101.150906,
DEU,MFP,TOT,IDX2015,A,2017,102.721144,
DEU,MFP,TOT,IDX2015,A,2018,102.656911,
DEU,MFP,TOT,IDX2015,A,2019,103.016255,
DEU,MFP,TOT,IDX2015,A,2020,102.547416,
DEU,MFP,TOT,IDX2015,A,2021,103.609793,
GRC,MFP,TOT,IDX2015,A,1990,105.265568,
GRC,MFP,TOT,IDX2015,A,1991,108.094756,
GRC,MFP,TOT,IDX2015,A,1992,105.93712,
GRC,MFP,TOT,IDX2015,A,1993,102.191362,
GRC,MFP,TOT,IDX2015,A,1994,103.398513,
GRC,MFP,TOT,IDX2015,A,1995,104.807834,
GRC,MFP,TOT,IDX2015,A,1996,107.260957,
GRC,MFP,TOT,IDX2015,A,1997,111.147363,
GRC,MFP,TOT,IDX2015,A,1998,110.013096,
GRC,MFP,TOT,IDX2015,A,1999,111.688545,
GRC,MFP,TOT,IDX2015,A,2000,113.658585,
GRC,MFP,TOT,IDX2015,A,2001,116.209189,
GRC,MFP,TOT,IDX2015,A,2002,117.017621,
GRC,MFP,TOT,IDX2015,A,2003,120.435149,
GRC,MFP,TOT,IDX2015,A,2004,122.829602,
GRC,MFP,TOT,IDX2015,A,2005,119.076681,
GRC,MFP,TOT,IDX2015,A,2006,122.729315,
GRC,MFP,TOT,IDX2015,A,2007,123.898014,
GRC,MFP,TOT,IDX2015,A,2008,120.605151,
GRC,MFP,TOT,IDX2015,A,2009,115.478467,
GRC,MFP,TOT,IDX2015,A,2010,112.732647,
GRC,MFP,TOT,IDX2015,A,2011,103.499599,
GRC,MFP,TOT,IDX2015,A,2012,98.662901,
GRC,MFP,TOT,IDX2015,A,2013,97.053999,
GRC,MFP,TOT,IDX2015,A,2014,97.793148,
GRC,MFP,TOT,IDX2015,A,2015,100,
GRC,MFP,TOT,IDX2015,A,2016,98.018323,
GRC,MFP,TOT,IDX2015,A,2017,99.620706,
GRC,MFP,TOT,IDX2015,A,2018,100.618091,
GRC,MFP,TOT,IDX2015,A,2019,102.20546,
ITA,MFP,TOT,IDX2015,A,1985,93.574989,
ITA,MFP,TOT,IDX2015,A,1986,94.399023,
ITA,MFP,TOT,IDX2015,A,1987,95.379083,
ITA,MFP,TOT,IDX2015,A,1988,97.187394,
ITA,MFP,TOT,IDX2015,A,1989,99.369072,
ITA,MFP,TOT,IDX2015,A,1990,99.489641,
ITA,MFP,TOT,IDX2015,A,1991,98.94944,
ITA,MFP,TOT,IDX2015,A,1992,99.360809,
ITA,MFP,TOT,IDX2015,A,1993,100.032047,
ITA,MFP,TOT,IDX2015,A,1994,103.074031,
ITA,MFP,TOT,IDX2015,A,1995,105.333554,
ITA,MFP,TOT,IDX2015,A,1996,104.936187,
ITA,MFP,TOT,IDX2015,A,1997,105.970427,
ITA,MFP,TOT,IDX2015,A,1998,105.566215,
ITA,MFP,TOT,IDX2015,A,1999,105.52253,
ITA,MFP,TOT,IDX2015,A,2000,107.600234,
ITA,MFP,TOT,IDX2015,A,2001,107.548637,
ITA,MFP,TOT,IDX2015,A,2002,105.876726,
ITA,MFP,TOT,IDX2015,A,2003,104.482166,
ITA,MFP,TOT,IDX2015,A,2004,104.742968,
ITA,MFP,TOT,IDX2015,A,2005,104.576229,
ITA,MFP,TOT,IDX2015,A,2006,104.168467,
ITA,MFP,TOT,IDX2015,A,2007,103.762223,
ITA,MFP,TOT,IDX2015,A,2008,102.440646,
ITA,MFP,TOT,IDX2015,A,2009,99.058253,
ITA,MFP,TOT,IDX2015,A,2010,100.776878,
ITA,MFP,TOT,IDX2015,A,2011,101.176585,
ITA,MFP,TOT,IDX2015,A,2012,99.757673,
ITA,MFP,TOT,IDX2015,A,2013,99.73002,
ITA,MFP,TOT,IDX2015,A,2014,99.774013,
ITA,MFP,TOT,IDX2015,A,2015,100,
ITA,MFP,TOT,IDX2015,A,2016,100.036966,
ITA,MFP,TOT,IDX2015,A,2017,100.839757,
ITA,MFP,TOT,IDX2015,A,2018,100.943193,
ITA,MFP,TOT,IDX2015,A,2019,101.297171,
ITA,MFP,TOT,IDX2015,A,2020,100.749339,
ITA,MFP,TOT,IDX2015,A,2021,101.539869,
JPN,MFP,TOT,IDX2015,A,1985,77.746715,
JPN,MFP,TOT,IDX2015,A,1986,78.470587,
JPN,MFP,TOT,IDX2015,A,1987,80.427657,
JPN,MFP,TOT,IDX2015,A,1988,83.459192,
JPN,MFP,TOT,IDX2015,A,1989,85.477255,
JPN,MFP,TOT,IDX2015,A,1990,87.906652,
JPN,MFP,TOT,IDX2015,A,1991,88.920804,
JPN,MFP,TOT,IDX2015,A,1992,88.52319,
JPN,MFP,TOT,IDX2015,A,1993,88.530774,
JPN,MFP,TOT,IDX2015,A,1994,88.547301,
JPN,MFP,TOT,IDX2015,A,1995,89.94016,
JPN,MFP,TOT,IDX2015,A,1996,91.040223,
JPN,MFP,TOT,IDX2015,A,1997,91.077365,
JPN,MFP,TOT,IDX2015,A,1998,90.232295,
JPN,MFP,TOT,IDX2015,A,1999,90.706894,
JPN,MFP,TOT,IDX2015,A,2000,92.197989,
JPN,MFP,TOT,IDX2015,A,2001,92.253517,
JPN,MFP,TOT,IDX2015,A,2002,92.647257,
JPN,MFP,TOT,IDX2015,A,2003,93.388408,
JPN,MFP,TOT,IDX2015,A,2004,94.943654,
JPN,MFP,TOT,IDX2015,A,2005,95.846592,
JPN,MFP,TOT,IDX2015,A,2006,95.789547,
JPN,MFP,TOT,IDX2015,A,2007,96.152549,
JPN,MFP,TOT,IDX2015,A,2008,95.131822,
JPN,MFP,TOT,IDX2015,A,2009,92.333479,
JPN,MFP,TOT,IDX2015,A,2010,95.34405,
JPN,MFP,TOT,IDX2015,A,2011,95.689449,
JPN,MFP,TOT,IDX2015,A,2012,96.691302,
JPN,MFP,TOT,IDX2015,A,2013,98.588172,
JPN,MFP,TOT,IDX2015,A,2014,98.509744,
JPN,MFP,TOT,IDX2015,A,2015,100,
JPN,MFP,TOT,IDX2015,A,2016,100.0804,
JPN,MFP,TOT,IDX2015,A,2017,100.975955,
JPN,MFP,TOT,IDX2015,A,2018,101.274708,
JPN,MFP,TOT,IDX2015,A,2019,101.671816,
JPN,MFP,TOT,IDX2015,A,2020,99.189838,
KOR,MFP,TOT,IDX2015,A,1990,48.650286,
KOR,MFP,TOT,IDX2015,A,1991,51.327576,
KOR,MFP,TOT,IDX2015,A,1992,52.627269,
KOR,MFP,TOT,IDX2015,A,1993,54.075444,
KOR,MFP,TOT,IDX2015,A,1994,56.269011,
KOR,MFP,TOT,IDX2015,A,1995,58.430197,
KOR,MFP,TOT,IDX2015,A,1996,60.455267,
KOR,MFP,TOT,IDX2015,A,1997,62.806866,
KOR,MFP,TOT,IDX2015,A,1998,63.315059,
KOR,MFP,TOT,IDX2015,A,1999,67.94433,
KOR,MFP,TOT,IDX2015,A,2000,69.634139,
KOR,MFP,TOT,IDX2015,A,2001,70.7069,
KOR,MFP,TOT,IDX2015,A,2002,74.020267,
KOR,MFP,TOT,IDX2015,A,2003,75.858916,
KOR,MFP,TOT,IDX2015,A,2004,78.204213,
KOR,MFP,TOT,IDX2015,A,2005,80.614745,
KOR,MFP,TOT,IDX2015,A,2006,82.999811,
KOR,MFP,TOT,IDX2015,A,2007,86.761338,
KOR,MFP,TOT,IDX2015,A,2008,89.827578,
KOR,MFP,TOT,IDX2015,A,2009,91.23288,
KOR,MFP,TOT,IDX2015,A,2010,95.472284,
KOR,MFP,TOT,IDX2015,A,2011,97.03743,
KOR,MFP,TOT,IDX2015,A,2012,97.294859,
KOR,MFP,TOT,IDX2015,A,2013,98.399225,
KOR,MFP,TOT,IDX2015,A,2014,99.550968,
KOR,MFP,TOT,IDX2015,A,2015,100,
KOR,MFP,TOT,IDX2015,A,2016,101.504317,
KOR,MFP,TOT,IDX2015,A,2017,104.120982,
KOR,MFP,TOT,IDX2015,A,2018,106.483463,
KOR,MFP,TOT,IDX2015,A,2019,107.823479,
KOR,MFP,TOT,IDX2015,A,2020,108.819902,
KOR,MFP,TOT,IDX2015,A,2021,110.674469,
LUX,MFP,TOT,IDX2015,A,1996,98.650554,
LUX,MFP,TOT,IDX2015,A,1997,99.603195,
LUX,MFP,TOT,IDX2015,A,1998,101.446937,
LUX,MFP,TOT,IDX2015,A,1999,104.01932,
LUX,MFP,TOT,IDX2015,A,2000,104.839647,
LUX,MFP,TOT,IDX2015,A,2001,102.357887,
LUX,MFP,TOT,IDX2015,A,2002,102.608428,
LUX,MFP,TOT,IDX2015,A,2003,102.838537,
LUX,MFP,TOT,IDX2015,A,2004,104.151016,
LUX,MFP,TOT,IDX2015,A,2005,104.687051,
LUX,MFP,TOT,IDX2015,A,2006,106.87488,
LUX,MFP,TOT,IDX2015,A,2007,109.675121,
LUX,MFP,TOT,IDX2015,A,2008,103.923574,
LUX,MFP,TOT,IDX2015,A,2009,102.284598,
LUX,MFP,TOT,IDX2015,A,2010,103.620291,
LUX,MFP,TOT,IDX2015,A,2011,101.328866,
LUX,MFP,TOT,IDX2015,A,2012,100.262304,
LUX,MFP,TOT,IDX2015,A,2013,101.442244,
LUX,MFP,TOT,IDX2015,A,2014,100.819861,
LUX,MFP,TOT,IDX2015,A,2015,100,
LUX,MFP,TOT,IDX2015,A,2016,101.963629,
LUX,MFP,TOT,IDX2015,A,2017,100.24826,
LUX,MFP,TOT,IDX2015,A,2018,98.561865,
LUX,MFP,TOT,IDX2015,A,2019,97.79265,
LUX,MFP,TOT,IDX2015,A,2020,99.624116,
NLD,MFP,TOT,IDX2015,A,1985,84.683803,
NLD,MFP,TOT,IDX2015,A,1986,85.295018,
NLD,MFP,TOT,IDX2015,A,1987,85.666557,
NLD,MFP,TOT,IDX2015,A,1988,86.765269,
NLD,MFP,TOT,IDX2015,A,1989,88.125219,
NLD,MFP,TOT,IDX2015,A,1990,89.027331,
NLD,MFP,TOT,IDX2015,A,1991,89.465483,
NLD,MFP,TOT,IDX2015,A,1992,88.939528,
NLD,MFP,TOT,IDX2015,A,1993,89.635967,
NLD,MFP,TOT,IDX2015,A,1994,90.914133,
NLD,MFP,TOT,IDX2015,A,1995,90.102878,
NLD,MFP,TOT,IDX2015,A,1996,90.449591,
NLD,MFP,TOT,IDX2015,A,1997,92.074273,
NLD,MFP,TOT,IDX2015,A,1998,93.701554,
NLD,MFP,TOT,IDX2015,A,1999,95.084565,
NLD,MFP,TOT,IDX2015,A,2000,97.160137,
NLD,MFP,TOT,IDX2015,A,2001,97.446523,
NLD,MFP,TOT,IDX2015,A,2002,97.34311,
NLD,MFP,TOT,IDX2015,A,2003,97.732862,
NLD,MFP,TOT,IDX2015,A,2004,98.867669,
NLD,MFP,TOT,IDX2015,A,2005,100.430345,
NLD,MFP,TOT,IDX2015,A,2006,101.571186,
NLD,MFP,TOT,IDX2015,A,2007,101.824911,
NLD,MFP,TOT,IDX2015,A,2008,101.94766,
NLD,MFP,TOT,IDX2015,A,2009,98.717489,
NLD,MFP,TOT,IDX2015,A,2010,100.144334,
NLD,MFP,TOT,IDX2015,A,2011,100.527405,
NLD,MFP,TOT,IDX2015,A,2012,99.720184,
NLD,MFP,TOT,IDX2015,A,2013,99.657825,
NLD,MFP,TOT,IDX2015,A,2014,100.261502,
NLD,MFP,TOT,IDX2015,A,2015,100,
NLD,MFP,TOT,IDX2015,A,2016,100.053753,
NLD,MFP,TOT,IDX2015,A,2017,100.876616,
NLD,MFP,TOT,IDX2015,A,2018,100.951501,
NLD,MFP,TOT,IDX2015,A,2019,100.524887,
NLD,MFP,TOT,IDX2015,A,2020,98.325118,
NLD,MFP,TOT,IDX2015,A,2021,100.195668,
NZL,MFP,TOT,IDX2015,A,1987,83.335026,
NZL,MFP,TOT,IDX2015,A,1988,85.899545,
NZL,MFP,TOT,IDX2015,A,1989,87.337828,
NZL,MFP,TOT,IDX2015,A,1990,88.656114,
NZL,MFP,TOT,IDX2015,A,1991,86.765286,
NZL,MFP,TOT,IDX2015,A,1992,88.926813,
NZL,MFP,TOT,IDX2015,A,1993,91.512495,
NZL,MFP,TOT,IDX2015,A,1994,92.283797,
NZL,MFP,TOT,IDX2015,A,1995,92.858127,
NZL,MFP,TOT,IDX2015,A,1996,92.931903,
NZL,MFP,TOT,IDX2015,A,1997,94.825813,
NZL,MFP,TOT,IDX2015,A,1998,92.951843,
NZL,MFP,TOT,IDX2015,A,1999,93.94237,
NZL,MFP,TOT,IDX2015,A,2000,95.359638,
NZL,MFP,TOT,IDX2015,A,2001,96.415994,
NZL,MFP,TOT,IDX2015,A,2002,97.949411,
NZL,MFP,TOT,IDX2015,A,2003,98.947683,
NZL,MFP,TOT,IDX2015,A,2004,97.876133,
NZL,MFP,TOT,IDX2015,A,2005,96.923174,
NZL,MFP,TOT,IDX2015,A,2006,97.127726,
NZL,MFP,TOT,IDX2015,A,2007,99.321424,
NZL,MFP,TOT,IDX2015,A,2008,95.459785,
NZL,MFP,TOT,IDX2015,A,2009,98.650927,
NZL,MFP,TOT,IDX2015,A,2010,97.251947,
NZL,MFP,TOT,IDX2015,A,2011,98.245505,
NZL,MFP,TOT,IDX2015,A,2012,100.535298,
NZL,MFP,TOT,IDX2015,A,2013,98.415861,
NZL,MFP,TOT,IDX2015,A,2014,98.127624,
NZL,MFP,TOT,IDX2015,A,2015,100,
NZL,MFP,TOT,IDX2015,A,2016,99.280118,
NZL,MFP,TOT,IDX2015,A,2017,99.464247,
NZL,MFP,TOT,IDX2015,A,2018,101.157506,
NZL,MFP,TOT,IDX2015,A,2019,100.201013,
NZL,MFP,TOT,IDX2015,A,2020,100.200616,
NZL,MFP,TOT,IDX2015,A,2021,101.276528,
NOR,MFP,TOT,IDX2015,A,1990,81.004276,
NOR,MFP,TOT,IDX2015,A,1991,83.864149,
NOR,MFP,TOT,IDX2015,A,1992,86.485188,
NOR,MFP,TOT,IDX2015,A,1993,88.43793,
NOR,MFP,TOT,IDX2015,A,1994,91.750242,
NOR,MFP,TOT,IDX2015,A,1995,94.484709,
NOR,MFP,TOT,IDX2015,A,1996,97.3223,
NOR,MFP,TOT,IDX2015,A,1997,99.427026,
NOR,MFP,TOT,IDX2015,A,1998,98.806152,
NOR,MFP,TOT,IDX2015,A,1999,98.946733,
NOR,MFP,TOT,IDX2015,A,2000,101.399078,
NOR,MFP,TOT,IDX2015,A,2001,103.55165,
NOR,MFP,TOT,IDX2015,A,2002,104.567961,
NOR,MFP,TOT,IDX2015,A,2003,106.34962,
NOR,MFP,TOT,IDX2015,A,2004,107.866655,
NOR,MFP,TOT,IDX2015,A,2005,108.316351,
NOR,MFP,TOT,IDX2015,A,2006,107.089457,
NOR,MFP,TOT,IDX2015,A,2007,104.966628,
NOR,MFP,TOT,IDX2015,A,2008,101.084944,
NOR,MFP,TOT,IDX2015,A,2009,99.714536,
NOR,MFP,TOT,IDX2015,A,2010,99.302713,
NOR,MFP,TOT,IDX2015,A,2011,98.138876,
NOR,MFP,TOT,IDX2015,A,2012,98.715934,
NOR,MFP,TOT,IDX2015,A,2013,98.648119,
NOR,MFP,TOT,IDX2015,A,2014,98.996338,
NOR,MFP,TOT,IDX2015,A,2015,100,
NOR,MFP,TOT,IDX2015,A,2016,100.07149,
NOR,MFP,TOT,IDX2015,A,2017,101.360861,
NOR,MFP,TOT,IDX2015,A,2018,100.519263,
NOR,MFP,TOT,IDX2015,A,2019,99.174367,
NOR,MFP,TOT,IDX2015,A,2020,99.168022,
PRT,MFP,TOT,IDX2015,A,1985,81.955058,
PRT,MFP,TOT,IDX2015,A,1986,85.179498,
PRT,MFP,TOT,IDX2015,A,1987,87.765771,
PRT,MFP,TOT,IDX2015,A,1988,91.827667,
PRT,MFP,TOT,IDX2015,A,1989,94.657004,
PRT,MFP,TOT,IDX2015,A,1990,96.186121,
PRT,MFP,TOT,IDX2015,A,1991,99.528564,
PRT,MFP,TOT,IDX2015,A,1992,101.004763,
PRT,MFP,TOT,IDX2015,A,1993,99.370243,
PRT,MFP,TOT,IDX2015,A,1994,98.989773,
PRT,MFP,TOT,IDX2015,A,1995,99.944239,
PRT,MFP,TOT,IDX2015,A,1996,100.920054,
PRT,MFP,TOT,IDX2015,A,1997,102.057902,
PRT,MFP,TOT,IDX2015,A,1998,102.239125,
PRT,MFP,TOT,IDX2015,A,1999,103.004772,
PRT,MFP,TOT,IDX2015,A,2000,102.847345,
PRT,MFP,TOT,IDX2015,A,2001,102.406179,
PRT,MFP,TOT,IDX2015,A,2002,101.674174,
PRT,MFP,TOT,IDX2015,A,2003,100.466859,
PRT,MFP,TOT,IDX2015,A,2004,101.313032,
PRT,MFP,TOT,IDX2015,A,2005,101.199202,
PRT,MFP,TOT,IDX2015,A,2006,101.864404,
PRT,MFP,TOT,IDX2015,A,2007,102.442905,
PRT,MFP,TOT,IDX2015,A,2008,101.691071,
PRT,MFP,TOT,IDX2015,A,2009,99.43604,
PRT,MFP,TOT,IDX2015,A,2010,101.040159,
PRT,MFP,TOT,IDX2015,A,2011,100.893322,
PRT,MFP,TOT,IDX2015,A,2012,99.961358,
PRT,MFP,TOT,IDX2015,A,2013,100.454751,
PRT,MFP,TOT,IDX2015,A,2014,99.764261,
PRT,MFP,TOT,IDX2015,A,2015,100,
PRT,MFP,TOT,IDX2015,A,2016,100.333994,
PRT,MFP,TOT,IDX2015,A,2017,101.388463,
PRT,MFP,TOT,IDX2015,A,2018,101.468945,
PRT,MFP,TOT,IDX2015,A,2019,102.611865,
PRT,MFP,TOT,IDX2015,A,2020,100.515146,
ESP,MFP,TOT,IDX2015,A,1985,93.903672,
ESP,MFP,TOT,IDX2015,A,1986,94.828389,
ESP,MFP,TOT,IDX2015,A,1987,95.903713,
ESP,MFP,TOT,IDX2015,A,1988,97.10601,
ESP,MFP,TOT,IDX2015,A,1989,98.110356,
ESP,MFP,TOT,IDX2015,A,1990,97.473984,
ESP,MFP,TOT,IDX2015,A,1991,97.361099,
ESP,MFP,TOT,IDX2015,A,1992,98.576989,
ESP,MFP,TOT,IDX2015,A,1993,99.387139,
ESP,MFP,TOT,IDX2015,A,1994,101.366099,
ESP,MFP,TOT,IDX2015,A,1995,101.712821,
ESP,MFP,TOT,IDX2015,A,1996,102.213779,
ESP,MFP,TOT,IDX2015,A,1997,101.845456,
ESP,MFP,TOT,IDX2015,A,1998,101.209512,
ESP,MFP,TOT,IDX2015,A,1999,100.544995,
ESP,MFP,TOT,IDX2015,A,2000,100.713508,
ESP,MFP,TOT,IDX2015,A,2001,100.421528,
ESP,MFP,TOT,IDX2015,A,2002,99.937525,
ESP,MFP,TOT,IDX2015,A,2003,99.574854,
ESP,MFP,TOT,IDX2015,A,2004,99.264026,
ESP,MFP,TOT,IDX2015,A,2005,99.098177,
ESP,MFP,TOT,IDX2015,A,2006,99.100141,
ESP,MFP,TOT,IDX2015,A,2007,99.30067,
ESP,MFP,TOT,IDX2015,A,2008,98.336182,
ESP,MFP,TOT,IDX2015,A,2009,98.083511,
ESP,MFP,TOT,IDX2015,A,2010,98.94359,
ESP,MFP,TOT,IDX2015,A,2011,98.932294,
ESP,MFP,TOT,IDX2015,A,2012,98.667334,
ESP,MFP,TOT,IDX2015,A,2013,98.692744,
ESP,MFP,TOT,IDX2015,A,2014,98.863123,
ESP,MFP,TOT,IDX2015,A,2015,100,
ESP,MFP,TOT,IDX2015,A,2016,100.667519,
ESP,MFP,TOT,IDX2015,A,2017,101.603086,
ESP,MFP,TOT,IDX2015,A,2018,101.585717,
ESP,MFP,TOT,IDX2015,A,2019,102.078332,
ESP,MFP,TOT,IDX2015,A,2020,98.354325,
SWE,MFP,TOT,IDX2015,A,1985,81.978651,
SWE,MFP,TOT,IDX2015,A,1986,82.678567,
SWE,MFP,TOT,IDX2015,A,1987,83.288431,
SWE,MFP,TOT,IDX2015,A,1988,82.527613,
SWE,MFP,TOT,IDX2015,A,1989,82.404596,
SWE,MFP,TOT,IDX2015,A,1990,81.329003,
SWE,MFP,TOT,IDX2015,A,1991,80.766953,
SWE,MFP,TOT,IDX2015,A,1992,80.983612,
SWE,MFP,TOT,IDX2015,A,1993,80.943381,
SWE,MFP,TOT,IDX2015,A,1994,82.56569,
SWE,MFP,TOT,IDX2015,A,1995,83.648986,
SWE,MFP,TOT,IDX2015,A,1996,83.979635,
SWE,MFP,TOT,IDX2015,A,1997,86.070593,
SWE,MFP,TOT,IDX2015,A,1998,87.403859,
SWE,MFP,TOT,IDX2015,A,1999,87.956713,
SWE,MFP,TOT,IDX2015,A,2000,89.730444,
SWE,MFP,TOT,IDX2015,A,2001,89.296021,
SWE,MFP,TOT,IDX2015,A,2002,91.173309,
SWE,MFP,TOT,IDX2015,A,2003,93.103203,
SWE,MFP,TOT,IDX2015,A,2004,95.506512,
SWE,MFP,TOT,IDX2015,A,2005,97.027483,
SWE,MFP,TOT,IDX2015,A,2006,99.100664,
SWE,MFP,TOT,IDX2015,A,2007,99.092887,
SWE,MFP,TOT,IDX2015,A,2008,96.600664,
SWE,MFP,TOT,IDX2015,A,2009,93.849911,
SWE,MFP,TOT,IDX2015,A,2010,97.194165,
SWE,MFP,TOT,IDX2015,A,2011,97.893538,
SWE,MFP,TOT,IDX2015,A,2012,96.689514,
SWE,MFP,TOT,IDX2015,A,2013,96.93225,
SWE,MFP,TOT,IDX2015,A,2014,97.785682,
SWE,MFP,TOT,IDX2015,A,2015,100,
SWE,MFP,TOT,IDX2015,A,2016,99.238541,
SWE,MFP,TOT,IDX2015,A,2017,99.443978,
SWE,MFP,TOT,IDX2015,A,2018,99.274831,
SWE,MFP,TOT,IDX2015,A,2019,100.592089,
SWE,MFP,TOT,IDX2015,A,2020,99.694958,
SWE,MFP,TOT,IDX2015,A,2021,101.686484,
CHE,MFP,TOT,IDX2015,A,1992,96.593064,
CHE,MFP,TOT,IDX2015,A,1993,96.046499,
CHE,MFP,TOT,IDX2015,A,1994,95.817462,
CHE,MFP,TOT,IDX2015,A,1995,95.943866,
CHE,MFP,TOT,IDX2015,A,1996,96.378349,
CHE,MFP,TOT,IDX2015,A,1997,97.781765,
CHE,MFP,TOT,IDX2015,A,1998,97.951045,
CHE,MFP,TOT,IDX2015,A,1999,96.523958,
CHE,MFP,TOT,IDX2015,A,2000,98.299409,
CHE,MFP,TOT,IDX2015,A,2001,98.962888,
CHE,MFP,TOT,IDX2015,A,2002,98.014235,
CHE,MFP,TOT,IDX2015,A,2003,96.693599,
CHE,MFP,TOT,IDX2015,A,2004,96.828727,
CHE,MFP,TOT,IDX2015,A,2005,98.146114,
CHE,MFP,TOT,IDX2015,A,2006,99.829156,
CHE,MFP,TOT,IDX2015,A,2007,100.898642,
CHE,MFP,TOT,IDX2015,A,2008,101.096882,
CHE,MFP,TOT,IDX2015,A,2009,97.888987,
CHE,MFP,TOT,IDX2015,A,2010,99.892444,
CHE,MFP,TOT,IDX2015,A,2011,99.293579,
CHE,MFP,TOT,IDX2015,A,2012,99.045082,
CHE,MFP,TOT,IDX2015,A,2013,100.06749,
CHE,MFP,TOT,IDX2015,A,2014,100.716624,
CHE,MFP,TOT,IDX2015,A,2015,100,
CHE,MFP,TOT,IDX2015,A,2016,100.371111,
CHE,MFP,TOT,IDX2015,A,2017,101.13588,
CHE,MFP,TOT,IDX2015,A,2018,102.979832,
CHE,MFP,TOT,IDX2015,A,2019,103.136301,
CHE,MFP,TOT,IDX2015,A,2020,102.848986,
CHE,MFP,TOT,IDX2015,A,2021,104.419717,
GBR,MFP,TOT,IDX2015,A,1985,77.626694,
GBR,MFP,TOT,IDX2015,A,1986,79.082519,
GBR,MFP,TOT,IDX2015,A,1987,81.458461,
GBR,MFP,TOT,IDX2015,A,1988,81.374049,
GBR,MFP,TOT,IDX2015,A,1989,80.954014,
GBR,MFP,TOT,IDX2015,A,1990,80.496433,
GBR,MFP,TOT,IDX2015,A,1991,80.153451,
GBR,MFP,TOT,IDX2015,A,1992,81.579552,
GBR,MFP,TOT,IDX2015,A,1993,83.183487,
