Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,10/05/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Caribbean small states,CSS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,1.37913617,2.679285564,11.55455461,10.6490868,10.89942986,8.478123094,9.552811418,20.46608521,14.32164257,12.26067217,4.968842162,5.967677858,6.697119265,6.764319995,3.04215805,4.284917415,3.031263789,4.382821159,5.538823274,3.128212939,3.125317409,2.711859682,2.5339621,2.771274357,3.149092964,2.3487963,1.169017709,1.999921624,2.827463771,1.919958674,2.416482028,2.510842102,2.85036615,4.225476368,4.614646629,3.838254213,4.575307427,2.612054035,3.059915044,4.308772948,3.561624159,3.106480617,2.724728701,0.989900385,0.770044836,1.119379868,1.552904488,1.169890943,1.238354222,3.640812402,
Cuba,CUB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0.004771296,0.014004552,0.018697741,0.033788721,0.197845984,0.193309807,0.196787846,0.160586274,0.140414786,0.336190869,0.230118064,0.301829037,0.217067937,0.335359837,0.380565874,0.428379698,0.18442015,0.286924401,0.164363423,0.252991352,0.318912474,0.201212158,0.281464361,0.313376336,0.374698996,0.369987817,0.675390196,0.626493952,0.300379053,0.543947893,1.033921601,0.779894731,0.831779751,0.993675538,1.185799424,1.373786072,1.487993175,1.570463864,2.025856705,0.98736661,1.341241707,1.84020872,1.666174032,1.442839224,1.255443429,0.439949991,0.325419834,0.457704951,0.731495348,0.543713407,0.22249989,,
Curacao,CUW,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Cyprus,CYP,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001201772,0.001274335,0.001179887,0.015044566,0.008681116,0.005495817,0.010006633,0.01059368,0.003162162,0.002284898,0,0.000276297,0,0,0,0,0,
Czechia,CZE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024154669,0.018575233,0.014413802,0.014300943,0.012533599,0.01372494,0.023939802,0.01589318,0.005077026,0.015952698,0.035074255,0.024458129,0.03046194,0.035170936,0.038329847,0.050808845,0.043607563,0.036747355,0.042970422,0.024405519,0.021771995,0.030616847,0.030535276,0.027497008,0.025268189,0.010291481,0.006924913,0.008816223,0.012558405,0.008322047,0.005072079,0.009656964,
Germany,DEU,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0.003119346,0.008279846,0.009870851,0.012593262,0.063631144,0.049587458,0.048822904,0.043999725,0.033975274,0.065428485,0.074247562,0.06827359,0.042233467,0.053393482,0.057063417,0.058734367,0.015985401,0.019169452,0.014313028,0.022113221,0.022824397,0.009817438,0.008969107,0.00831357,0.006684666,0.006339339,0.009041904,0.007780081,0.002497705,0.007132068,0.02015623,0.015328921,0.016056223,0.016503738,0.018541771,0.027268431,0.029173198,0.028013355,0.034054769,0.018451494,0.019032802,0.030102198,0.030322053,0.027002258,0.022364532,0.010958549,0.007954276,0.01083269,0.015077478,0.012792292,0.006730031,0.014034903,
Djibouti,DJI,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dominica,DMA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Denmark,DNK,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0,0.001618427,0.003192309,0.011826724,0.016778392,0.019715502,0.048429192,0.034079918,0.071232233,0.061623593,0.14756804,0.212887308,0.352613165,0.399647348,0.490174878,0.170962491,0.279283559,0.207672303,0.396823783,0.479073854,0.272818389,0.297883018,0.325960974,0.294240233,0.278953388,0.433297741,0.403535371,0.127015619,0.521371442,1.366954816,0.952850407,0.977649522,0.933077005,1.157490236,1.575483122,1.541700109,1.375155711,1.703550509,0.91483247,0.983292206,1.368394413,1.260887333,0.967648067,0.834668694,0.389980667,0.261758496,0.367052364,0.459098842,0.372447675,0.137036781,0.270290117,
Dominican Republic,DOM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Algeria,DZA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,7.161900127,6.990977527,9.013899984,10.8416352,27.71992279,22.63327257,23.71997373,23.16413925,20.12033262,36.9394488,30.41696677,24.51404166,18.334834,16.53575127,15.44905123,14.28277952,5.870285404,8.533187249,8.00223017,12.56891483,15.79697334,13.54176563,13.04522677,11.71643606,12.68652252,14.17748132,16.3135924,14.79013496,9.01756332,12.95566738,20.20389451,16.71977136,17.70370677,19.67863267,22.12697333,27.91411415,29.53439355,27.92670877,29.10864013,19.90462637,21.99399932,25.02600961,22.6025383,20.87243139,19.31672947,11.74590319,10.02621891,12.15657413,15.94280818,14.14210315,9.038413797,14.46156546,
East Asia & Pacific (excluding high income),EAP,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0.051172679,0.056194621,0.195891168,0.5897416,4.073575411,4.172495724,5.205886247,5.49652302,5.893791716,12.70081354,12.32963752,9.264715448,5.598962683,6.528557712,6.463235431,5.806290392,2.888365916,4.353513984,3.003743992,4.151174639,5.432257193,2.970382696,2.912165954,2.634146719,1.884583693,1.674745872,1.900189568,1.585039735,0.825163459,1.360172866,2.543831278,1.700677083,1.565424407,1.598716803,2.049164864,2.741323126,2.675118406,2.118499594,2.447281758,1.125890251,1.456828912,1.828156686,1.531027034,1.28357454,1.077153403,0.420200721,0.315224759,0.402199502,0.524789082,0.369847054,0.138691678,0.3700237,
Early-demographic dividend,EAR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,1.725135692,2.027689126,2.699788991,3.837336478,13.08881355,10.70756026,12.09141201,11.78192717,10.71309909,20.278139,18.85040269,14.7771428,9.966263992,9.902250129,9.673040371,8.376698734,4.274545036,5.971369038,4.873354854,7.16821881,9.581040674,5.272052588,5.09659618,5.129666188,4.553254721,4.794846461,5.733676277,4.852375663,2.909592835,4.176141627,6.903311486,5.411473439,5.561110109,6.159956737,7.292067027,9.300535532,9.588710028,8.548037195,10.51532926,5.714431718,6.43940227,8.584279766,8.303547928,7.414156106,6.376048993,3.005319552,2.433963329,3.058908977,4.254652469,3.347014652,1.893448488,3.278051499,
East Asia & Pacific,EAS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0.019382844,0.021504532,0.067852232,0.195061742,1.285971118,1.339733124,1.522982046,1.545032723,1.259082177,2.75011531,2.945559098,2.127695463,1.38408178,1.578641761,1.60594944,1.535678043,0.581614573,0.737711441,0.467100864,0.665481573,0.90015162,0.473306174,0.473177165,0.418582983,0.315573024,0.304268585,0.409129863,0.372539418,0.197997598,0.31623106,0.617151223,0.472322456,0.478892206,0.499566403,0.652352668,0.939936836,1.039057513,0.939585264,1.173289251,0.567794523,0.766756877,1.013445886,0.877293553,0.793363093,0.693698396,0.281690028,0.208561728,0.270146895,0.361395695,0.260113211,0.099670663,0.276042747,
Europe & Central Asia (excluding high income),ECA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0.015668844,0.055127682,0.064477811,0.0966253,0.401813018,0.280814902,0.220074807,0.212492927,0.196069038,0.36241629,0.401503129,0.318790185,0.214500994,0.282062369,0.412738682,0.385224747,0.14741871,0.772689997,3.763397242,6.021584809,7.136939322,3.252777785,3.232544921,2.888020439,2.741986952,2.941719971,4.016513848,3.051620162,1.021798118,3.560846605,7.391533161,5.916550408,5.905171049,6.05349211,6.703192132,8.081115061,7.887645407,7.070992879,8.514627278,6.009806673,5.779511495,7.696025071,6.972079726,6.188755332,6.245397827,3.534235655,2.91028406,4.013866893,6.442047467,5.641208624,3.008876037,6.231056911,
Europe & Central Asia,ECS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0.002253814,0.005428182,0.006941744,0.010031168,0.055131823,0.061512984,0.096257797,0.145064638,0.153662968,0.39887448,0.457197654,0.442787287,0.323335097,0.488919163,0.579751513,0.590434537,0.173926019,0.262663686,0.557110088,0.847514813,0.955132603,0.428688543,0.39640786,0.399098335,0.352093275,0.356594464,0.487620666,0.405054684,0.121818851,0.367771798,0.882638236,0.660191949,0.662245308,0.667653229,0.802832239,1.107575367,1.182692314,1.140005035,1.523369238,0.937271948,1.04561591,1.528046524,1.501490954,1.334607929,1.232747064,0.620909498,0.486119342,0.704435227,1.07094717,0.964389074,0.497359575,1.061700329,
Ecuador,ECU,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0.020836699,0.031932037,0.722424846,2.809245062,7.832556955,5.859376619,6.269759075,4.326617445,4.879180493,11.10986919,10.58050048,7.436483089,4.751328599,8.675139642,9.351519768,9.45521761,4.683779066,4.99756494,6.870571527,9.052996424,11.99110393,6.180840175,6.680675462,6.524747321,5.826678485,6.453651405,7.787870084,6.172196836,3.21214312,7.863308118,16.33249509,9.090692909,8.073704058,8.391476534,12.25082525,16.53663965,17.98687911,16.51382178,18.65457486,8.824570834,11.19414785,16.01185723,13.96385977,12.29786051,11.08263813,4.194836605,3.261585505,4.512899366,6.759100099,5.52629824,2.562759887,6.403250833,
"Egypt, Arab Rep.",EGY,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,1.359750917,1.517786503,1.414149655,1.396079754,5.886310209,7.242940641,9.705847451,12.16474291,14.10987956,29.23213876,31.69008218,27.70190882,20.31458553,19.56984222,19.79687637,18.12343355,7.795007387,12.03568013,11.02028815,13.89232624,16.94504047,11.76624411,11.12213027,9.87234454,7.897427621,7.509060734,8.40318333,6.099218176,3.428705219,5.191867758,6.472221606,5.170662733,5.905807044,7.506373711,9.494486314,11.85093121,11.72969341,10.78185883,12.45456777,6.247557414,7.417787129,9.741862855,8.38345897,7.828630198,6.823400136,3.055264337,2.35006517,4.126832694,5.476588229,3.881961863,1.857700951,2.985814583,
Euro area,EMU,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0.002335078,0.005746165,0.006629902,0.009250883,0.050923379,0.03895813,0.038657079,0.032921028,0.027043269,0.054618281,0.065520116,0.060214669,0.041374825,0.067578982,0.071841271,0.077026541,0.022530873,0.03088986,0.02219269,0.031917827,0.033593578,0.015281795,0.014294488,0.014438231,0.01278759,0.012211125,0.016304919,0.013734347,0.004006512,0.010750014,0.02499993,0.017915691,0.019943983,0.019253021,0.021580866,0.030484328,0.031950285,0.032484138,0.04036226,0.020889357,0.02629039,0.040113889,0.042727543,0.039309442,0.038128076,0.017942081,0.010718646,0.016234678,0.025338652,0.021480629,0.012665289,0.025724272,
Eritrea,ERI,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Spain,ESP,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0.00030918,0.000751735,0.00097258,0.007375839,0.093481935,0.075129062,0.069331973,0.036408608,0.030423869,0.065956215,0.105539265,0.074745506,0.060635264,0.175619081,0.135159181,0.123024307,0.030009519,0.03457268,0.020219308,0.020501953,0.016720664,0.010123027,0.010093393,0.009513607,0.00775276,0.006028623,0.00635738,0.003984322,0.001660372,0.002737439,0.00483506,0.006134823,0.004425614,0.004011789,0.003665445,0.003274466,0.002915491,0.002846645,0.003374471,0.001659511,0.002217631,0.002881799,0.004426606,0.010347316,0.007908635,0.002930776,0.001329273,0.001639894,0.001764912,0.000744001,0.000295735,0.000151494,
Estonia,EST,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.014865394,1.275268026,0.875477581,0.233221618,0.64854611,1.530355288,0.940432351,0.76933016,0.628213868,0.718607972,1.0090754,1.058031699,1.121303677,1.583027468,0.956769785,0.720826424,0.895652,1.013148662,0.908405978,0.967779938,0.577870299,0.395237695,0.64896967,0.995460171,0.92458769,0.480973513,0.962229214,
Ethiopia,ETH,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00896601,0.003567998,0.005855677,0.008174669,0.005815013,0.007903968,0.006770886,0.00285683,0.00272401,0,0,0,0,0,
European Union,EUU,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0.002335078,0.005301263,0.006163361,0.008649559,0.047533144,0.036401597,0.036121172,0.031702052,0.02601631,0.052646597,0.062830246,0.059488175,0.043615991,0.071623068,0.076702565,0.084220722,0.025376092,0.051270925,0.035339962,0.052956921,0.055560442,0.027632177,0.02696406,0.028199536,0.025856243,0.025760774,0.034433136,0.029543477,0.00879167,0.028260065,0.069512999,0.048980991,0.050348765,0.048027438,0.056667749,0.077784718,0.078686526,0.073660675,0.091516983,0.049353881,0.057079534,0.08304791,0.083791471,0.072675166,0.066842143,0.031635734,0.02078807,0.029994448,0.043800563,0.037494462,0.019737431,0.040301281,
Fragile and conflict affected situations,FCS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,3.7698465,3.991263753,4.137286696,6.191277659,25.1820125,19.84769334,19.11678367,17.83275806,16.46344605,26.44864936,27.71814361,10.20302303,6.43410918,9.40894131,11.59156017,11.92865911,5.826105974,8.049525593,7.07734975,11.83910633,11.79334075,7.585060642,9.084425985,9.448931052,9.880686653,9.909569478,12.48956253,10.85590619,6.945756158,10.52584067,17.30018335,13.32235806,12.81253535,12.7305188,15.62646095,18.97008659,18.58719465,16.50369341,18.89193333,10.69154846,13.09672864,18.17311907,17.00825447,14.23800082,11.51696899,6.489344845,5.838763914,8.414161798,11.92509645,10.59569244,5.411227932,10.35351758,
Finland,FIN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000189469,0.001189349,0.002356584,0,0,0,0.035101233,0.036254127,0.047582684,0.052248493,0.05361219,0.032156645,0.004987479,0.020528713,0.035943006,0.039523724,0.020815137,0.045631489,
Fiji,FJI,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
France,FRA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0.001244526,0.003080047,0.003029961,0.003896845,0.022051011,0.015049905,0.014904052,0.0139991,0.011503946,0.024414079,0.031883829,0.034361248,0.022018322,0.030836067,0.040406531,0.050373412,0.01588284,0.02306142,0.016736476,0.025700335,0.026635797,0.012641001,0.012057978,0.011803946,0.010273302,0.008798394,0.01056052,0.007753052,0.002207352,0.006010096,0.012816215,0.00936013,0.008308763,0.007379101,0.008103983,0.011141226,0.011867929,0.01059079,0.01424707,0.00767615,0.008917539,0.010819269,0.012693754,0.010931425,0.009471618,0.005124621,0.003851654,0.005186624,0.00839113,0.0067826,0.003297108,0.007102187,
Faroe Islands,FRO,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Micronesia, Fed. Sts.",FSM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,2.829819597,1.029028967,3.40930971,4.298717481,39.00013302,29.60272836,21.33563151,27.20131552,27.61151404,53.94692702,32.54291541,17.96304418,7.495623393,16.69948879,20.10322799,23.58827614,7.658714187,16.04714207,11.60325275,24.50131022,30.61508906,20.01769893,23.04658977,28.58482689,26.29169908,27.44468962,29.16771609,29.770912,15.49972115,22.03082066,43.69334332,28.56213918,27.18957356,21.25034876,25.09884736,34.837421,33.90845658,34.28391227,37.18772926,24.57307727,33.50967343,37.42617536,38.27611631,30.24112893,22.16275327,9.98640234,9.018541613,14.39325777,18.32740768,16.68424254,9.9798242,15.55650915,
United Kingdom,GBR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0.000143773,0.000624815,0.001128939,0.002304576,0.016005375,0.034615395,0.249608707,0.717546315,0.79621544,2.153452234,2.174685413,2.029095587,1.531303333,2.280800295,2.759078241,2.67495492,0.848914065,1.082013659,0.627378569,0.753916117,0.882565641,0.412174586,0.450370187,0.507917988,0.520900545,0.510075234,0.692863039,0.486467801,0.145754867,0.442618244,0.899607458,0.623069756,0.597074819,0.559752287,0.575171957,0.72022558,0.70817176,0.681853368,0.996222101,0.617381639,0.639286356,0.821604376,0.656341548,0.535996112,0.450978748,0.24024646,0.20568357,0.306336105,0.495559268,0.457125859,0.240228125,0.416142083,
Georgia,GEO,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.421504289,0.227904946,0.292392495,0.339872444,0.187943894,0.170891867,0.292046837,0.231787053,0.057320661,0.219647963,0.403255463,0.240596285,0.205552828,0.388733098,0.292409032,0.345173611,0.193175812,0.15545044,0.182671461,0.116317204,0.108975029,0.143424766,0.130105358,0.110437873,0.099561569,0.040978034,0.020465212,0.027779623,0.034732823,0.030310894,0.015619975,0.029294922,
Ghana,GHA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0.070781274,0.378018527,0.34671995,0.211564596,0.086517977,0.179063552,0.192053894,0.102322192,0.008297705,0,0,0,0,0,0.070125245,0.105856028,0.084119546,0.227977824,0.374611791,0.290454793,0.128039086,0.246256639,0.989341729,0.677053371,0.616348326,0.506473855,0.620473077,0.699403468,0.439256307,0.421654319,0.507726369,0.266591066,0.39137289,5.080486851,4.781557031,3.514744071,3.421033944,1.291465462,1.00121846,2.605649449,4.146549426,4.069102006,2.252849472,4.055019178,
Gibraltar,GIB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Gambia, The",GMB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Guinea-Bissau,GNB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Equatorial Guinea,GNQ,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.203552281,6.070762404,10.534817,11.78317616,18.17459458,46.79997634,56.49183456,50.38613947,56.69224711,82.77689613,,,,,55.19608486,52.39278958,48.21675372,43.60954549,24.43848045,33.04850719,33.92720427,34.99430328,29.00202638,22.8648775,12.57604146,11.70864284,16.13667262,20.32646985,18.8135521,10.75211672,14.94002213,
Greece,GRC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.056565845,0.156084874,0.234707157,0.265878803,0.272109627,0.092018591,0.116660608,0.070952598,0.088612039,0.087624997,0.040993263,0.034099171,0.027914867,0.02124985,0.016782454,0.028361223,0.019989334,0.00478519,0.000855494,0.023256696,0.014586115,0.01216271,0.007942932,0.005997556,0.010468594,0.009413805,0.005535843,0.00680414,0.004478524,0.011192934,0.015063918,0.018570398,0.014152171,0.014429325,0.005658475,0.010638271,0.012557855,0.027550448,0.020842322,0.006523582,0.011692858,
Grenada,GRD,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Greenland,GRL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Guatemala,GTM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0.016538972,0.005973503,0.002546765,0.152694655,0.442451361,0.332623176,0.300637008,0.439487305,0.276994054,0.159299912,0.155662064,0.190586384,0.129209415,0.181275427,0.301957368,0.126258795,0.185839435,0.195023264,0.180767615,0.235558849,0.474906149,0.490537549,0.313903621,0.523238153,0.803745468,0.631161134,0.709990191,0.74143185,0.729374796,0.887868748,0.851581475,0.750244546,0.835430467,0.412561078,0.47050587,0.592110785,0.521031752,0.41879556,0.363765722,0.123828268,0.080715322,0.119195049,0.17663466,0.139922257,0.053289218,0.118140036,
Guam,GUM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Guyana,GUY,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084900644,7.376357586,22.08217531,
High income,HIC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0.281864928,0.326867511,0.382643683,0.451938741,1.843415584,1.63585984,1.817020844,1.793743693,1.520801475,2.854807889,3.365009455,2.708060156,1.653530415,1.717092453,1.609058895,1.40285729,0.589982967,0.713874286,0.516356817,0.708470596,0.910305622,0.558559891,0.565217715,0.534313421,0.4634667,0.459513415,0.598049551,0.507361683,0.273292315,0.436299857,0.825044016,0.605558652,0.581981386,0.664796686,0.822590204,1.110286669,1.219272261,1.188561815,1.591910526,0.897208503,1.125962513,1.618628048,1.589075605,1.554491361,1.395332718,0.66452057,0.581019397,0.739920767,1.035698467,0.93788981,0.536386422,0.96837447,
"Hong Kong SAR, China",HKG,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000638697,0.006684326,0.001003496,0.002657925,0.015787379,0.000197505,0.000152821,0.000282557,0.000401063,0.000293788,0.000119787,0.000356293,
Honduras,HND,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000132246,0.002872591,0.002664815,0.003287891,0.001554373,0.002022264,0.002865036,0.002631528,0.00240289,0.002050524,0,0,0.000765798,0.001168019,0.000896861,0.000445542,0.00101153,
Heavily indebted poor countries (HIPC),HPC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0.035362686,0.035554506,0.074463517,0.598403102,0.439689118,0.625496812,0.526343417,0.546936056,1.668106147,1.488766764,1.120971739,0.557649904,1.221113053,1.584588807,1.936743161,0.561411527,1.087137752,0.798797368,1.414606582,1.621385225,0.776681691,1.169613734,1.103755179,1.010253801,1.023917529,1.220135754,1.180645313,0.571896754,1.063119604,2.532383053,1.899903829,1.904802343,1.843147379,3.001495825,4.437679993,4.923759061,4.685852222,5.487526466,2.634513889,3.698948601,4.956102169,3.002643454,2.501176499,1.888312788,0.708968748,0.603506872,1.056661422,1.798407715,1.567349477,0.875284074,1.707045162,
Croatia,HRV,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.403625879,0.474760446,0.362647263,0.091724427,0.288928699,0.630971359,0.407483342,0.356223054,0.301237203,0.332637436,0.422317306,0.419644384,0.370493477,0.441053907,0.257276727,0.283128863,0.422234791,0.424759009,0.380362351,0.332340413,0.188549002,0.152408109,0.222493492,0.320303858,0.276145553,0.141105225,0.280358036,
Haiti,HTI,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
